Category,Crop,Name of Variety,Variety/Hybrid,Sponsoring organization,State,Description,Extra
Fruits,Indian Bean,Arka Vistar,OpenPollinated Variety,"ICAR-Indian Institute of Horticultural Research, Bengaluru, Karnataka",Karnataka,"It a climate resilient, pole type and photo-insensitive variety.Pods are long, thick, very broad and dark green coloured. It has pod yield of 37.0 t/ha after 120 days.",
Fruits,Muskmelon,Thar Mahima,OpenPollinated Variety,"ICAR- Central Institute for Arid Horticulture, Bikaner, Rajasthan",Rajasthan,Fruits are round (780-900 g) having TSS of 11.58-11.800Brix. Flesh is salmon orange and 2.8-3.2 cm thick. netted with sutures. It is characterized by deep lobing of leaves with marketable yield of 200 q/ha.It is tolerant to high temperature.,
Fruits,Watermelon,Thar Tripti,OpenPollinated Variety,"ICAR- Central Institute for Arid Horticulture Beechwal, Bikaner- Rajasthan",Madhya Pradesh,Fruits are attractive and characterized by green stripes and round shape. The fruit weight 2.3-3.4 kg with light red flesh colour.TSS ranges from 11.5-12.170Brixand rind thickness can range from 5.0-1.8 cm; The first harvest of fruits can be carried out 75-80 days after sowing. It istolerant to mosaic disease and hasaverage yield 400 q/ha.,
Fruits,Watermelon,Thar Tripti,OpenPollinated Variety,"ICAR- Central Institute for Arid Horticulture Beechwal, Bikaner- Rajasthan",Maharashtra,Fruits are attractive and characterized by green stripes and round shape. The fruit weight 2.3-3.4 kg with light red flesh colour.TSS ranges from 11.5-12.170Brixand rind thickness can range from 5.0-1.8 cm; The first harvest of fruits can be carried out 75-80 days after sowing. It istolerant to mosaic disease and hasaverage yield 400 q/ha.,
Fruits,Watermelon,Thar Tripti,OpenPollinated Variety,"ICAR- Central Institute for Arid Horticulture Beechwal, Bikaner- Rajasthan",Goa,Fruits are attractive and characterized by green stripes and round shape. The fruit weight 2.3-3.4 kg with light red flesh colour.TSS ranges from 11.5-12.170Brixand rind thickness can range from 5.0-1.8 cm; The first harvest of fruits can be carried out 75-80 days after sowing. It istolerant to mosaic disease and hasaverage yield 400 q/ha.,
Fruits,Potato,Kufri Chipsona-5,"Vegetatively Propagated, self-pollinated","ICAR-Central Potato Research Institute, Shimla, Himachal Pradesh",Haryana,"It produces white cream, ovoid tubers with shallow medium eyes and creamy flesh and has good storability under ambient conditions. Medium maturing (90-100 days), high-yielding variety (35 t/ha) forprocessing (chip making) use.It has 21% tuber dry matter, low sugars (<100 mg/100 g FW) and acceptable chip clolour.It has moderate resistance to late blight.",
Fruits,Potato,Kufri Chipsona-5,"Vegetatively Propagated, self-pollinated","ICAR-Central Potato Research Institute, Shimla, Himachal Pradesh",Uttarakhand,"It produces white cream, ovoid tubers with shallow medium eyes and creamy flesh and has good storability under ambient conditions. Medium maturing (90-100 days), high-yielding variety (35 t/ha) forprocessing (chip making) use.It has 21% tuber dry matter, low sugars (<100 mg/100 g FW) and acceptable chip clolour.It has moderate resistance to late blight.",
Fruits,Potato,Kufri Chipsona-5,"Vegetatively Propagated, self-pollinated","ICAR-Central Potato Research Institute, Shimla, Himachal Pradesh",Uttar Pradesh,"It produces white cream, ovoid tubers with shallow medium eyes and creamy flesh and has good storability under ambient conditions. Medium maturing (90-100 days), high-yielding variety (35 t/ha) forprocessing (chip making) use.It has 21% tuber dry matter, low sugars (<100 mg/100 g FW) and acceptable chip clolour.It has moderate resistance to late blight.",
Fruits,Potato,Kufri Chipsona-5,"Vegetatively Propagated, self-pollinated","ICAR-Central Potato Research Institute, Shimla, Himachal Pradesh",Madhya Pradesh,"It produces white cream, ovoid tubers with shallow medium eyes and creamy flesh and has good storability under ambient conditions. Medium maturing (90-100 days), high-yielding variety (35 t/ha) forprocessing (chip making) use.It has 21% tuber dry matter, low sugars (<100 mg/100 g FW) and acceptable chip clolour.It has moderate resistance to late blight.",
Fruits,Potato,Kufri Chipsona-5,"Vegetatively Propagated, self-pollinated","ICAR-Central Potato Research Institute, Shimla, Himachal Pradesh",Gujarat Rajasthan,"It produces white cream, ovoid tubers with shallow medium eyes and creamy flesh and has good storability under ambient conditions. Medium maturing (90-100 days), high-yielding variety (35 t/ha) forprocessing (chip making) use.It has 21% tuber dry matter, low sugars (<100 mg/100 g FW) and acceptable chip clolour.It has moderate resistance to late blight.",
Fruits,Potato,Kufri Chipsona-5,"Vegetatively Propagated, self-pollinated","ICAR-Central Potato Research Institute, Shimla, Himachal Pradesh",Chhattisgarh,"It produces white cream, ovoid tubers with shallow medium eyes and creamy flesh and has good storability under ambient conditions. Medium maturing (90-100 days), high-yielding variety (35 t/ha) forprocessing (chip making) use.It has 21% tuber dry matter, low sugars (<100 mg/100 g FW) and acceptable chip clolour.It has moderate resistance to late blight.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Haryana,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Punjab,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Uttar Pradesh,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Uttarakhand Plains,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Madhya Pradesh,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Rajasthan,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Chhattisgarh,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Gujarat,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Odisha,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Assam,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",West Bengal,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Jamunia,"Vegetatively Propagated, self-pollinated","ICAR- Central Potato Research Institute, Shimla, Himachal Pradesh",Bihar,"It produces dark purple oblong tubers with shallow eyes and purple flesh.  Medium maturing (90-100 days), high-yielding variety (32-35 t/ha) suitable for table use.It has high antioxidants (ascorbic acid: 52 mg, carotenoids: 163 ug, anthocyanins: 32 mg/100 g fresh weight) in flesh, with high tuber dry matter. It has good keeping quality.",
Fruits,Potato,Kufri Bhaskar,"Vegetatively Propagated, self pollinated","ICAR-Central Potato Research Institute, Shimla- Himachal Pradesh",Haryana,"It is a heat tolerant variety having mite and hopper burn tolerance.Early-medium maturing (85-90 days),with good yield potential (30-35 t/ha) and long storability under ambient conditions. It produces white-cream ovoid, tubers with shallow medium eyes and cream coloured flesh.",
Fruits,Potato,Kufri Bhaskar,"Vegetatively Propagated, self pollinated","ICAR-Central Potato Research Institute, Shimla- Himachal Pradesh",Punjab,"It is a heat tolerant variety having mite and hopper burn tolerance.Early-medium maturing (85-90 days),with good yield potential (30-35 t/ha) and long storability under ambient conditions. It produces white-cream ovoid, tubers with shallow medium eyes and cream coloured flesh.",
Fruits,Potato,Kufri Bhaskar,"Vegetatively Propagated, self pollinated","ICAR-Central Potato Research Institute, Shimla- Himachal Pradesh",plains of Uttarakhand,"It is a heat tolerant variety having mite and hopper burn tolerance.Early-medium maturing (85-90 days),with good yield potential (30-35 t/ha) and long storability under ambient conditions. It produces white-cream ovoid, tubers with shallow medium eyes and cream coloured flesh.",
Fruits,Potato,Kufri Bhaskar,"Vegetatively Propagated, self pollinated","ICAR-Central Potato Research Institute, Shimla- Himachal Pradesh",Uttar Pradesh-early season planting),"It is a heat tolerant variety having mite and hopper burn tolerance.Early-medium maturing (85-90 days),with good yield potential (30-35 t/ha) and long storability under ambient conditions. It produces white-cream ovoid, tubers with shallow medium eyes and cream coloured flesh.",
Fruits,Potato,Kufri Bhaskar,"Vegetatively Propagated, self pollinated","ICAR-Central Potato Research Institute, Shimla- Himachal Pradesh",Central plains (Rajasthan,"It is a heat tolerant variety having mite and hopper burn tolerance.Early-medium maturing (85-90 days),with good yield potential (30-35 t/ha) and long storability under ambient conditions. It produces white-cream ovoid, tubers with shallow medium eyes and cream coloured flesh.",
Fruits,Potato,Kufri Bhaskar,"Vegetatively Propagated, self pollinated","ICAR-Central Potato Research Institute, Shimla- Himachal Pradesh",Gujarat,"It is a heat tolerant variety having mite and hopper burn tolerance.Early-medium maturing (85-90 days),with good yield potential (30-35 t/ha) and long storability under ambient conditions. It produces white-cream ovoid, tubers with shallow medium eyes and cream coloured flesh.",
Fruits,Potato,Kufri Bhaskar,"Vegetatively Propagated, self pollinated","ICAR-Central Potato Research Institute, Shimla- Himachal Pradesh",Chhattisgarh for main planting),"It is a heat tolerant variety having mite and hopper burn tolerance.Early-medium maturing (85-90 days),with good yield potential (30-35 t/ha) and long storability under ambient conditions. It produces white-cream ovoid, tubers with shallow medium eyes and cream coloured flesh.",
Fruits,Nutmeg,Kerala Shree,OpenPollinated Variety,"ICAR-Indian Institute of Spices Research, Kozhikode, Kerala",Kerala,"First farmers participatory variety with bold nuts and fully covered mace. Dry nut weight of 9.1-11.2 g; Dry mace wt. of 1.6-2.1g. Nut yield of 7560 kg per ha and Mace yield of 1512 kg/ha in 8th year of planting. Nut oil and mace oil are 5.9 and 7.5%, respectively. The oleoresin in mace is 9.1%.",
Fruits,Nutmeg,Kerala Shree,OpenPollinated Variety,"ICAR-Indian Institute of Spices Research, Kozhikode, Kerala",Tamil Nadu,"First farmers participatory variety with bold nuts and fully covered mace. Dry nut weight of 9.1-11.2 g; Dry mace wt. of 1.6-2.1g. Nut yield of 7560 kg per ha and Mace yield of 1512 kg/ha in 8th year of planting. Nut oil and mace oil are 5.9 and 7.5%, respectively. The oleoresin in mace is 9.1%.",
Fruits,Nutmeg,Kerala Shree,OpenPollinated Variety,"ICAR-Indian Institute of Spices Research, Kozhikode, Kerala",other nutmeg growing areas of India,"First farmers participatory variety with bold nuts and fully covered mace. Dry nut weight of 9.1-11.2 g; Dry mace wt. of 1.6-2.1g. Nut yield of 7560 kg per ha and Mace yield of 1512 kg/ha in 8th year of planting. Nut oil and mace oil are 5.9 and 7.5%, respectively. The oleoresin in mace is 9.1%.",
Fruits,Small Cardamom,IISR Manushree,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Kozhikode, Kerala",Karnataka,Drought tolerantvarietywith average yield of 550 kg dry capsules/ ha under irrigated conditions and 360 kg dry capsules/ha under moisture stress conditions. Over 50 % of the capsules are bold (> 8 mm) and stable.,
Fruits,Small Cardamom,IISR Manushree,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Kozhikode, Kerala",Kerala,Drought tolerantvarietywith average yield of 550 kg dry capsules/ ha under irrigated conditions and 360 kg dry capsules/ha under moisture stress conditions. Over 50 % of the capsules are bold (> 8 mm) and stable.,
Fruits,Small Cardamom,IISR Kaveri,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Kozhikode, Kerala",Karnataka,"Drought tolerant varietywith average yield of 482 kg dry capsules/ha under irrigated conditions and 308 kg dry capsules/ha under moisture stress conditionsCompact flowering variety with 70 % of the capsules are > 8 mm.High essential oil 9.08 % (irrigated conditions), 9.51 % (moisture stress conditions) content",
Fruits,Fennel,RF-290,OpenPollinated Variety,"AICRP on Spices, S.K.N. College of Agriculture, (SKN Agriculture University) Jobner  (Rajasthan).",Rajasthan,"This variety is most suitable under irrigated normal conditions. Moderately cool weather favours both the yield as well as the quality of the produce.Plants are erect and tall plants, medium maturity type, more branches and umbels per plant, more umbellets and seeds per umbel and long & bold seeds. It has high yield potential.The seed yield of this variety is 2065 kg/ha.This variety is resistant to ramularia blight.",
Fruits,Fennel,RF-290,OpenPollinated Variety,"AICRP on Spices, S.K.N. College of Agriculture, (SKN Agriculture University) Jobner  (Rajasthan).",Gujarat,"This variety is most suitable under irrigated normal conditions. Moderately cool weather favours both the yield as well as the quality of the produce.Plants are erect and tall plants, medium maturity type, more branches and umbels per plant, more umbellets and seeds per umbel and long & bold seeds. It has high yield potential.The seed yield of this variety is 2065 kg/ha.This variety is resistant to ramularia blight.",
Fruits,Fennel,RF-290,OpenPollinated Variety,"AICRP on Spices, S.K.N. College of Agriculture, (SKN Agriculture University) Jobner  (Rajasthan).",Uttar Pradesh,"This variety is most suitable under irrigated normal conditions. Moderately cool weather favours both the yield as well as the quality of the produce.Plants are erect and tall plants, medium maturity type, more branches and umbels per plant, more umbellets and seeds per umbel and long & bold seeds. It has high yield potential.The seed yield of this variety is 2065 kg/ha.This variety is resistant to ramularia blight.",
Fruits,Fennel,RF-290,OpenPollinated Variety,"AICRP on Spices, S.K.N. College of Agriculture, (SKN Agriculture University) Jobner  (Rajasthan).",Bihar,"This variety is most suitable under irrigated normal conditions. Moderately cool weather favours both the yield as well as the quality of the produce.Plants are erect and tall plants, medium maturity type, more branches and umbels per plant, more umbellets and seeds per umbel and long & bold seeds. It has high yield potential.The seed yield of this variety is 2065 kg/ha.This variety is resistant to ramularia blight.",
Fruits,Fennel,RF-290,OpenPollinated Variety,"AICRP on Spices, S.K.N. College of Agriculture, (SKN Agriculture University) Jobner  (Rajasthan).",Haryana,"This variety is most suitable under irrigated normal conditions. Moderately cool weather favours both the yield as well as the quality of the produce.Plants are erect and tall plants, medium maturity type, more branches and umbels per plant, more umbellets and seeds per umbel and long & bold seeds. It has high yield potential.The seed yield of this variety is 2065 kg/ha.This variety is resistant to ramularia blight.",
Fruits,Ajwain,Gujarat Ajwain 3,OpenPollinated Variety,"AICRP on Spices, Sardarkrushinagar Dantiwada Agricultural University, Jagudan, Sardarkrushinagar, Gujarat",Gujarat,"High yielding with an average seed yield of 1035 kg/ha. It has a greater number of umbels per plant, number of seeds per umbel, bold seed size (Test weight 1.15 g). It is suited for growing in dry tracts",
Fruits,Ajwain,Gujarat Ajwain 3,OpenPollinated Variety,"AICRP on Spices, Sardarkrushinagar Dantiwada Agricultural University, Jagudan, Sardarkrushinagar, Gujarat",Rajasthan,"High yielding with an average seed yield of 1035 kg/ha. It has a greater number of umbels per plant, number of seeds per umbel, bold seed size (Test weight 1.15 g). It is suited for growing in dry tracts",
Fruits,Ajwain,Gujarat Ajwain 3,OpenPollinated Variety,"AICRP on Spices, Sardarkrushinagar Dantiwada Agricultural University, Jagudan, Sardarkrushinagar, Gujarat",Haryana,"High yielding with an average seed yield of 1035 kg/ha. It has a greater number of umbels per plant, number of seeds per umbel, bold seed size (Test weight 1.15 g). It is suited for growing in dry tracts",
Fruits,Ajwain,Gujarat Ajwain 3,OpenPollinated Variety,"AICRP on Spices, Sardarkrushinagar Dantiwada Agricultural University, Jagudan, Sardarkrushinagar, Gujarat",Andhra Pradesh,"High yielding with an average seed yield of 1035 kg/ha. It has a greater number of umbels per plant, number of seeds per umbel, bold seed size (Test weight 1.15 g). It is suited for growing in dry tracts",
Fruits,Ajwain,Gujarat Ajwain 3,OpenPollinated Variety,"AICRP on Spices, Sardarkrushinagar Dantiwada Agricultural University, Jagudan, Sardarkrushinagar, Gujarat",Uttar Pradesh,"High yielding with an average seed yield of 1035 kg/ha. It has a greater number of umbels per plant, number of seeds per umbel, bold seed size (Test weight 1.15 g). It is suited for growing in dry tracts",
Fruits,Ajwain,Gujarat Ajwain 3,OpenPollinated Variety,"AICRP on Spices, Sardarkrushinagar Dantiwada Agricultural University, Jagudan, Sardarkrushinagar, Gujarat",Chhattisgarh,"High yielding with an average seed yield of 1035 kg/ha. It has a greater number of umbels per plant, number of seeds per umbel, bold seed size (Test weight 1.15 g). It is suited for growing in dry tracts",
Fruits,Mango ginger,IISR Amrit,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Marikunnu, (Post) Kozhikode, Kerala",Kerala,"Bold rhizomes, high yield (45.75 t/ha), light yellow core, desirable flavour (myrcene and β pinene), and contains 0.32% Essential oil. Tolerant to rhizome rot.",
Fruits,Mango ginger,IISR Amrit,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Marikunnu, (Post) Kozhikode, Kerala",Bihar,"Bold rhizomes, high yield (45.75 t/ha), light yellow core, desirable flavour (myrcene and β pinene), and contains 0.32% Essential oil. Tolerant to rhizome rot.",
Fruits,Mango ginger,IISR Amrit,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Marikunnu, (Post) Kozhikode, Kerala",Odisha,"Bold rhizomes, high yield (45.75 t/ha), light yellow core, desirable flavour (myrcene and β pinene), and contains 0.32% Essential oil. Tolerant to rhizome rot.",
Fruits,Mango ginger,IISR Amrit,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Marikunnu, (Post) Kozhikode, Kerala",West Bengal,"Bold rhizomes, high yield (45.75 t/ha), light yellow core, desirable flavour (myrcene and β pinene), and contains 0.32% Essential oil. Tolerant to rhizome rot.",
Fruits,Mango ginger,IISR Amrit,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Marikunnu, (Post) Kozhikode, Kerala",Chhattisgarh,"Bold rhizomes, high yield (45.75 t/ha), light yellow core, desirable flavour (myrcene and β pinene), and contains 0.32% Essential oil. Tolerant to rhizome rot.",
Fruits,Mango ginger,IISR Amrit,OpenPollinated Variety,"ICAR- Indian Institute of Spices Research, Marikunnu, (Post) Kozhikode, Kerala",Gujarat,"Bold rhizomes, high yield (45.75 t/ha), light yellow core, desirable flavour (myrcene and β pinene), and contains 0.32% Essential oil. Tolerant to rhizome rot.",
Fruits,Cocoa,Vittal Cocoa Hybrid-1,Hybrid,"ICAR- Central Plantation Crops Research Institute, Kasaragod, Kerala",Kerala,"Early bearing, stable, high yielder with medium canopy both under arecanut & coconut shades and suitable for high density planting. High dry beans yield 1.5-2.5 kg/tree/year in 15-18 m2canopy. Large bean size of international standard (1-1.10 g). It has desirable processing value for chocolate industry with 13% shelling, 87% nib recovery, >50% fat, 1% free fatty acids,rich in Fe and Zn contents.Withstands black pod rot and tea mosquito bug infestation and is tolerant to low moisture stress .",
Fruits,Cocoa,Vittal Cocoa Hybrid-1,Hybrid,"ICAR- Central Plantation Crops Research Institute, Kasaragod, Kerala",Karnataka,"Early bearing, stable, high yielder with medium canopy both under arecanut & coconut shades and suitable for high density planting. High dry beans yield 1.5-2.5 kg/tree/year in 15-18 m2canopy. Large bean size of international standard (1-1.10 g). It has desirable processing value for chocolate industry with 13% shelling, 87% nib recovery, >50% fat, 1% free fatty acids,rich in Fe and Zn contents.Withstands black pod rot and tea mosquito bug infestation and is tolerant to low moisture stress .",
Fruits,Cocoa,Vittal Cocoa Hybrid-1,Hybrid,"ICAR- Central Plantation Crops Research Institute, Kasaragod, Kerala",Tamil Nadu,"Early bearing, stable, high yielder with medium canopy both under arecanut & coconut shades and suitable for high density planting. High dry beans yield 1.5-2.5 kg/tree/year in 15-18 m2canopy. Large bean size of international standard (1-1.10 g). It has desirable processing value for chocolate industry with 13% shelling, 87% nib recovery, >50% fat, 1% free fatty acids,rich in Fe and Zn contents.Withstands black pod rot and tea mosquito bug infestation and is tolerant to low moisture stress .",
Fruits,Cocoa,Vittal Cocoa Hybrid-2,Hybrid,"ICAR- CPCRI, Kasaragod, Kerala",Kerala,"Earlybearing, high yielder withblack pod rot disease resistanceboth under arecanut & coconut gardens. Dry beans yield 1.5-2.5 kg/tree/year in 14-20 m2canopy. Large beans (1-1.2 g), have processing value for chocolate industry. It has 13% shelling,87% nib recovery, >50% fat, 1% free fatty acids, rich in Fe and Zn contents.Suitable for high density planting and hasfield tolerance to tea mosquito bug and low moisture stress.",
Fruits,Cocoa,Vittal Cocoa Hybrid-2,Hybrid,"ICAR- CPCRI, Kasaragod, Kerala",Karnataka,"Earlybearing, high yielder withblack pod rot disease resistanceboth under arecanut & coconut gardens. Dry beans yield 1.5-2.5 kg/tree/year in 14-20 m2canopy. Large beans (1-1.2 g), have processing value for chocolate industry. It has 13% shelling,87% nib recovery, >50% fat, 1% free fatty acids, rich in Fe and Zn contents.Suitable for high density planting and hasfield tolerance to tea mosquito bug and low moisture stress.",
Fruits,Cocoa,Vittal Cocoa Hybrid-2,Hybrid,"ICAR- CPCRI, Kasaragod, Kerala",Tamil Nadu,"Earlybearing, high yielder withblack pod rot disease resistanceboth under arecanut & coconut gardens. Dry beans yield 1.5-2.5 kg/tree/year in 14-20 m2canopy. Large beans (1-1.2 g), have processing value for chocolate industry. It has 13% shelling,87% nib recovery, >50% fat, 1% free fatty acids, rich in Fe and Zn contents.Suitable for high density planting and hasfield tolerance to tea mosquito bug and low moisture stress.",
Fruits,Cocoa,Vittal Cocoa Hybrid-2,Hybrid,"ICAR- CPCRI, Kasaragod, Kerala",Andhra Pradesh,"Earlybearing, high yielder withblack pod rot disease resistanceboth under arecanut & coconut gardens. Dry beans yield 1.5-2.5 kg/tree/year in 14-20 m2canopy. Large beans (1-1.2 g), have processing value for chocolate industry. It has 13% shelling,87% nib recovery, >50% fat, 1% free fatty acids, rich in Fe and Zn contents.Suitable for high density planting and hasfield tolerance to tea mosquito bug and low moisture stress.",
Fruits,Cocoa,Vittal Cocoa Hybrid-2,Hybrid,"ICAR- CPCRI, Kasaragod, Kerala",Gujarat,"Earlybearing, high yielder withblack pod rot disease resistanceboth under arecanut & coconut gardens. Dry beans yield 1.5-2.5 kg/tree/year in 14-20 m2canopy. Large beans (1-1.2 g), have processing value for chocolate industry. It has 13% shelling,87% nib recovery, >50% fat, 1% free fatty acids, rich in Fe and Zn contents.Suitable for high density planting and hasfield tolerance to tea mosquito bug and low moisture stress.",
Fruits,Cashew,Nethra Jumbo-1,Hybrid,"ICAR- Directorate of Cashew Research, Puttur, Dakshina Kannada District, Karnataka",Karnataka,"It is a variety suitable forrainfedconditions jumbo nuts (12 g), with premium grade kernel (W130), saves the labor on harvesting and ensures about 10% higher price due to bigger size nuts and higher yield over the standard variety Bhaskara and NRCC Selection-2. It is cluster bearing with 5-6 fruits per panicle. The nut size is uniform, Kernels are bold with 3.4 g average weight, and has easy testa peeling.",
Fruits,Cashew,Nethra Ganga (H-130),Hybrid,"ICAR- Directorate of Cashew Research, Puttur, Dakashinakannda, Karnataka",Karnataka,"It has bold nuts (12-13 g) and high yielding hybrid with cluster bearing habit, high precocity with 6-8 nuts per panicles. It has high shelling value (29.5%). An early flowering with uniform sweet kernels. It is suitable for high density planting under rainfed conditions.",
Fruits,Coconut,Kalpa Suvarna,OpenPollinated Variety,"ICAR-Central Plantation Crops Research Institute, Kasaragod, Kerala",Karnataka,"It is a dwarf, high yielding, dual purpose coconut variety with green coloured, oblong fruits havingsweet tender coconut water andgood quality copra. Early flowering variety (30-36 months after planting),suitable for processing for tender coconut water and copra production.",
Fruits,Coconut,Kalpa Suvarna,OpenPollinated Variety,"ICAR-Central Plantation Crops Research Institute, Kasaragod, Kerala",Kerala,"It is a dwarf, high yielding, dual purpose coconut variety with green coloured, oblong fruits havingsweet tender coconut water andgood quality copra. Early flowering variety (30-36 months after planting),suitable for processing for tender coconut water and copra production.",
Fruits,Coconut,Kalpa Shatabdi,OpenPollinated Variety,"ICAR- Central Plantation Research Institute, Kasaragod, Kerala",Kerala,"This is a dual purpose coconut variety, with large fruits, suitable for copra and tender nut production. It bears greenish yellow fruits withgreater volume (612 mL) of good quality tender nut water andhighcopra content (273 g)",
Fruits,Coconut,Kalpa Shatabdi,OpenPollinated Variety,"ICAR- Central Plantation Research Institute, Kasaragod, Kerala",Karnataka,"This is a dual purpose coconut variety, with large fruits, suitable for copra and tender nut production. It bears greenish yellow fruits withgreater volume (612 mL) of good quality tender nut water andhighcopra content (273 g)",
Fruits,Coconut,Kalpa Shatabdi,OpenPollinated Variety,"ICAR- Central Plantation Research Institute, Kasaragod, Kerala",Tamil Nadu,"This is a dual purpose coconut variety, with large fruits, suitable for copra and tender nut production. It bears greenish yellow fruits withgreater volume (612 mL) of good quality tender nut water andhighcopra content (273 g)",
